year,Name,Artists,Album_x,uris,acousticness,liveness,loudness,danceability,energy,speechiness,instrumentalness,tempo,valence,Path,Emotion
2022,furious,"Tokyomane,VOLT VISION",FURIOUS,7sgmFyhdVpce8HtpX3WFRD,0.00752,0.367,-4.326,0.722,0.905,0.0646,0.154,100.018,0.5,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Tokyomane, VOLT VISION - FURIOUS.mp3",Angry
2022,warning - slowed,MC ORSEN,WARNING (Slowed),40aVBzS9ApdKfEV1sDtMjl,0.0545,0.0816,-6.44,0.802,0.642,0.0399,0.482,104.016,0.521,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\MC ORSEN - WARNING - Slowed.mp3,Angry
2020,fed up,Ghostemane,ANTI-ICON,0BV0AYGLVlu2SdjN3J9twp,0.499,0.147,-7.498,0.849,0.758,0.256,0.695,115.058,0.0684,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Ghostemane - Fed Up.mp3,Angry
2022,go down deh,Sachin Pandit,Go Down Deh,6AHboNxvi0BE7IbVLw349G,0.34,0.423,-8.042,0.576,0.7,0.199,0.0,80.121,0.687,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Sachin Pandit - Go Down Deh.mp3,Angry
2022,money rain,Greatha Laurion,Money Rain,2Di6XBCIAXZsHkj3pNQAqs,0.36,0.0804,-6.732,0.868,0.788,0.259,0.701,153.751,0.799,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Greatha Laurion - Money Rain.mp3,Angry
2022,murder in my mind - slowed + reverb,Kordhell,Murder In My Mind,0HIeI7doCC3xlhlfFxXWMc,0.00821,0.0977,-1.797,0.571,0.946,0.284,0.00717,193.595,0.436,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Kordhell - Murder In My Mind - Slowed + Reverb.mp3,Angry
2021,killers from the northside,Kordhell,Killers From The Northside,7jT3LcNj4XPYOlbNkPWNhU,0.000856,0.104,-3.324,0.711,0.917,0.0649,0.685,95.98,0.255,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Kordhell - Killers From The Northside.mp3,Angry
2022,fire alarm,Sofie Dossi,FIRE ALARM,5yOdZdVkh31ZKLSNf45Toh,0.0347,0.274,-11.283,0.743,0.619,0.111,0.000581,143.933,0.827,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Sofie Dossi - FIRE ALARM.mp3,Angry
2020,world record,Jessica Baio,World Record,50hEQMhBdmMVsh4YEcIi0M,0.486,0.283,-4.957,0.681,0.672,0.137,0.0,123.467,0.465,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Jessica Baio - World Record.mp3,Angry
2022,cinderella's dead,EMELINE,cinderella's dead,5MWXOo8DJwgODtPGaietNz,0.33,0.103,-6.179,0.596,0.607,0.168,0.0,119.882,0.531,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\EMELINE - cinderella_s dead.mp3,Angry
2021,yesterday,Piper Rockelle,Yesterday,09Wb0wCFjGhTsYCvTbN2EV,0.292,0.0785,-3.071,0.685,0.783,0.0669,1.74e-06,183.977,0.65,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Piper Rockelle - Yesterday.mp3,Angry
2021,top of my school,Katherine Lynn-Rose,Top of My School,5OKyAO31eOeJV5qEx2lv4k,0.714,0.144,-10.163,0.46,0.408,0.0586,0.0,209.495,0.288,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Katherine Lynn-Rose - Top of My School.mp3,Angry
2010,are you satisfied?,MARINA,The Family Jewels,6lKRMylSZMtA7EqPl0pcdI,0.303,0.0755,-4.992,0.669,0.712,0.0412,0.0,124.009,0.843,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\MARINA - Are You Satisfied.mp3,Angry
2023,trust issues,Jessica Baio,catalyst,4EdAMq4joe1lGxscXEZWhd,0.356,0.0812,-9.357,0.587,0.453,0.129,0.00205,161.146,0.352,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Jessica Baio - trust issues.mp3,Angry
2018,grateful,NEFFEX,Grateful,1e6aAbWR0MXCNcr4yQovNr,0.107,0.0779,-6.504,0.782,0.757,0.0898,0.0,75.002,0.943,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\NEFFEX - Grateful.mp3,Angry
2019,devil,Barren Gates,Devil,3lj59hy6FrRDyYNo8Onuud,0.343,0.0891,-1.421,0.507,0.864,0.168,2.57e-05,150.075,0.41,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Barren Gates - Devil.mp3,Angry
2021,crossed the line,"Vosai,Facading,Linn Sandin",Crossed The Line,1j3N4TCykSmXy12iUiMQWk,0.0186,0.297,-7.076,0.533,0.723,0.199,0.00716,176.096,0.388,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Vosai, Facading, Linn Sandin - Crossed The Line.mp3",Angry
2016,mortals,Warriyo,Mortals,11uvudmvZBzG2ztQsOB5sF,0.0242,0.157,-6.124,0.319,0.657,0.0477,0.0758,90.009,0.0814,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Warriyo - Mortals.mp3,Angry
2018,fight back,NEFFEX,Fight Back: The Collection,6KigD0mlF4VGDYiSEzAyYw,0.094,0.0825,-3.412,0.716,0.946,0.261,6.63e-05,139.943,0.587,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\NEFFEX - Fight Back.mp3,Angry
2018,never give up,NEFFEX,Fight Back: The Collection,5Q6xgq6viDz9hrWiW1PoV7,0.262,0.125,-4.103,0.68,0.766,0.355,0.0,169.966,0.675,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\NEFFEX - Never Give Up.mp3,Angry
2015,photo,YONAS,Going Places,5dM72bAcDyDlh79PmdRXE4,0.0391,0.125,-6.903,0.725,0.733,0.175,0.0,150.093,0.681,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\YONAS - Photo.mp3,Angry
2017,rumors,NEFFEX,Rumors,7wOqBOryVGD3nqDUihDSwL,0.0603,0.426,-8.4,0.673,0.706,0.115,2.75e-06,74.972,0.516,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\NEFFEX - Rumors.mp3,Angry
2017,remember this,NF,Perception,5dMKsEQSlR2ITYpScl7UMd,0.434,0.109,-6.362,0.572,0.664,0.206,0.0,79.196,0.278,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\NF - Remember This.mp3,Angry
2010,not afraid,Eminem,Recovery,7Ie9W94M7OjPoZVV216Xus,0.529,0.205,-1.19,0.855,0.954,0.264,0.0,114.635,0.668,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Eminem - Not Afraid.mp3,Angry
2005,remember the name (feat. styles of beyond),"Fort Minor,Styles Of Beyond",The Rising Tied,6ljbkNIzfmFrGyYUTUAleN,0.0583,0.0795,-4.162,0.688,0.835,0.0911,2.87e-06,84.858,0.88,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Fort Minor - Remember the Name (feat. Styles of Beyond).mp3,Angry
2017,best of me,NEFFEX,Best of Me,7zv0i1f8kTy8hPapkm28kz,0.0051,0.223,-5.26,0.657,0.842,0.068,2.77e-06,74.995,0.594,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\NEFFEX - Best of Me.mp3,Angry
2019,ruthless (nice guys always finish last),MarMar Oso,Oso Different,6HeCk6yewXH7WO4D93eub9,0.388,0.0808,-15.465,0.724,0.269,0.0456,0.0,86.042,0.866,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\MarMar Oso - Ruthless (Nice Guys Always Finish Last).mp3,Angry
2022,the bomb,Florence + The Machine,Dance Fever,6QAztdj5jtr41PL56WcgvP,0.912,0.0875,-8.68,0.634,0.198,0.0339,9.94e-05,110.79,0.299,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Florence + The Machine - The Bomb.mp3,Angry
2020,invincible,Pop Smoke,Meet The Woo 2,792HwhrdO3ErRKL5yRe4Ge,0.125,0.269,-5.652,0.548,0.732,0.336,0.0,142.791,0.612,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Pop Smoke - Invincible.mp3,Angry
2019,destiny,NEFFEX,Destiny: The Collection,0oW5yI88PqLgQXGY60E4ea,0.0172,0.0545,-7.571,0.861,0.58,0.0505,1.06e-06,130.006,0.874,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\NEFFEX - Destiny.mp3,Angry
2022,idgaf (with blackbear),"BoyWithUke,blackbear",Serotonin Dreams,4ZUpTMKPYFTfJqamWFU9Zv,0.427,0.25,-5.93,0.782,0.728,0.0768,0.0,97.975,0.876,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\BoyWithUke - IDGAF (with blackbear).mp3,Angry
2018,blood // water,grandson,Blood // Water,0AUyNF6iFxMNQsNx2nhtrw,0.00158,0.0764,-5.659,0.51,0.882,0.159,0.00206,154.029,0.653,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\grandson - Blood  Water.mp3,Angry
2018,alarm,Anne-Marie,Speak Your Mind (Deluxe),572xshmOviSGH70oPYMCZV,0.0812,0.176,-5.093,0.756,0.589,0.232,0.0,146.928,0.811,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Anne-Marie - Alarm.mp3,Angry
2022,maybe my soulmate died,iamnotshane,Maybe My Soulmate Died,5NBCTiyU4o57c3ClTFI3Wk,0.0753,0.122,-9.993,0.612,0.488,0.244,0.00197,96.029,0.496,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\iamnotshane - Maybe My Soulmate Died.mp3,Angry
2016,house of memories,Panic! At The Disco,Death of a Bachelor,2DgdHcjWmO3qd50RzuBLgZ,0.00272,0.0486,-5.051,0.506,0.817,0.0335,0.0,109.952,0.506,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Panic! At The Disco - House of Memories.mp3,Angry
2016,house of memories,Panic! At The Disco,Death of a Bachelor,2DgdHcjWmO3qd50RzuBLgZ,0.00272,0.0486,-5.051,0.506,0.817,0.0335,0.0,109.952,0.506,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Panic! At The Disco - House of Memories.mp3,Calm
2021,abcdefu (angrier),GAYLE,abcdefu (angrier),1EQFOouqdKYdpbNoOHRVO2,0.0658,0.101,-6.18,0.671,0.599,0.0405,0.0,121.849,0.448,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\GAYLE - abcdefu (angrier).mp3,Angry
2011,somebody that i used to know,"Gotye,Kimbra",Making Mirrors,1qDrWA6lyx8cLECdZE7TV7,0.548,0.0989,-6.932,0.865,0.521,0.0371,0.000115,129.059,0.748,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Gotye, Kimbra - Somebody That I Used To Know.mp3",Angry
2016,rise,Katy Perry,Rise,1CwNogTShsnsn1C8UhRmYX,0.0468,0.107,-6.445,0.553,0.639,0.0458,0.0,101.418,0.442,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Katy Perry - Rise.mp3,Angry
2017,legends never die,"League of Legends,Against The Current",Legends Never Die,1FpVJ7HpZInE2GvhVE2TwT,0.00786,0.111,-6.638,0.498,0.598,0.0377,0.0,140.078,0.0573,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\League of Legends, Against The Current - Legends Never Die.mp3",Angry
2017,fearless pt. ii,"Lost Sky,Chris Linton",Fearless Pt. II,4y1nvncvBhdoelqPMyXxis,0.285,0.119,-4.28,0.731,0.928,0.0514,0.00121,109.997,0.326,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Lost Sky, Chris Linton - Fearless Pt. II.mp3",Angry
2018,dinero,Trinidad Cardona,Dinero,3ggtU1ZOKO8ZNiqPNyXGcm,0.00772,0.107,-4.687,0.708,0.782,0.0674,0.0,119.997,0.484,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Trinidad Cardona - Dinero.mp3,Angry
2023,"won’t back down (feat. youngboy never broke again, dermot kennedy & bailey zimmerman)","YoungBoy Never Broke Again,Bailey Zimmerman,Dermot Kennedy,Fast & Furious: The Fast Saga","Won’t Back Down (feat. YoungBoy Never Broke Again, Dermot Kennedy & Bailey Zimmerman) [FAST X / Original Motion Picture Soundtrack]",7JODkWwpYsZt5racs1IiOJ,0.0267,0.204,-5.789,0.354,0.748,0.232,0.0,91.093,0.254,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\YoungBoy Never Broke Again, Fast _ Furious- The Fast Saga - Won’t Back Down (feat. YoungBoy Never Broke Again, Dermot Kennedy _ Bailey Zimmerman).mp3",Angry
2017,remember me (reunion),"Anthony Gonzalez,Ana Ofelia Murguía",Coco (Original Motion Picture Soundtrack),3uCcoxif1cNSDivDOsi69C,0.976,0.111,-18.501,0.504,0.0496,0.0601,0.0,136.71,0.29,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Anthony Gonzalez, Ana Ofelia Murguía - Remember Me (Reunion).mp3",Angry
2019,love is gone - acoustic,"SLANDER,Dylan Matthew",Love Is Gone (Acoustic),7F1CiKqrY44kh5cDqwHOnx,0.882,0.16,-10.654,0.541,0.153,0.0303,1.66e-06,139.644,0.359,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\SLANDER, Dylan Matthew - Love Is Gone - Acoustic.mp3",Angry
2021,tell your girlfriend,Anne-Marie,Therapy,0Kryggxs2gZqnkujFYEH1D,0.175,0.0423,-5.536,0.747,0.536,0.0798,0.0,95.489,0.82,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Anne-Marie - Tell Your Girlfriend.mp3,Angry
2021,kiss my (uh oh),"Anne-Marie,Little Mix",Therapy,0MWiSBKm8Avs8iDIxcertp,0.0151,0.308,-3.639,0.638,0.878,0.0484,0.000223,103.948,0.481,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Anne-Marie, Little Mix - Kiss My (Uh Oh).mp3",Angry
2017,him & i (with halsey),"G-Eazy,Halsey",The Beautiful & Damned,5k38wzpLb15YgncyWdTZE4,0.0534,0.308,-6.343,0.589,0.731,0.0868,0.0,87.908,0.191,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\G-Eazy - Him _ I (with Halsey).mp3,Angry
2000,stan,"Eminem,Dido",The Marshall Mathers LP,3UmaczJpikHgJFyBTAJVoz,0.0371,0.518,-4.325,0.78,0.768,0.238,2.34e-06,80.063,0.507,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Eminem, Dido - Stan.mp3",Angry
2000,stan,"Eminem,Dido",The Marshall Mathers LP,3UmaczJpikHgJFyBTAJVoz,0.0371,0.518,-4.325,0.78,0.768,0.238,2.34e-06,80.063,0.507,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Eminem, Dido - Stan(1).mp3",Angry
2009,my love is gone,"Devi Sri Prasad,Ranjith Govind",Aarya - 2 (Original Motion Picture Soundtrack),0DpBhHvxAOZUhaRh33dIUK,0.067,0.0536,-3.41,0.739,0.947,0.0549,0.0932,132.99,0.739,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Devi Sri Prasad, Ranjith Govind - My Love Is Gone.mp3",Angry
2012,autotheist movement i: create,The Faceless,Autotheism,1YP2n273NgbrjdaLHGOQ4M,0.0394,0.581,-6.66,0.531,0.691,0.0283,0.00407,105.068,0.264,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\The Faceless - Autotheist Movement I- Create.mp3,Angry
2008,planetary duality i: hideous revelation,The Faceless,Planetary Duality,6XZn9frOzXFM2eiVzwbCU9,0.00027,0.565,-4.125,0.283,0.944,0.256,2.89e-05,135.443,0.145,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\The Faceless - Planetary Duality I- Hideous Revelation.mp3,Angry
2012,autotheist movement ii: emancipate,The Faceless,Autotheism,0foojKmPteeEhWzYFE5L33,0.00118,0.303,-4.535,0.355,0.944,0.103,0.0192,105.028,0.11,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\The Faceless - Autotheist Movement II- Emancipate.mp3,Angry
2017,in becoming a ghost,The Faceless,In Becoming A Ghost,5Y8iv06lEKTxCnyKSofKLn,0.46,0.148,-13.775,0.479,0.664,0.224,1.3e-05,86.258,0.218,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\The Faceless - In Becoming A Ghost.mp3,Angry
2017,digging the grave,The Faceless,In Becoming A Ghost,1JK3w4uvIqwW59NfovTBJb,9.99e-05,0.3,-1.653,0.283,0.966,0.111,0.0428,120.049,0.0888,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\The Faceless - Digging The Grave.mp3,Angry
2014,ping pong - hardwell remix,"Armin van Buuren,Hardwell",Ping Pong (Hardwell Remix),1NM2NUzlN9SY8z5k4ZfRJB,0.00379,0.0471,-3.493,0.575,0.985,0.0747,0.155,129.956,0.0762,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Armin van Buuren - Ping Pong - Hardwell Remix.mp3,Angry
2019,a girl is a gun,Marmormaze,A Girl Is a Gun,1IIxXYokMte6KEQHxJynu9,0.0577,0.587,-3.984,0.457,0.932,0.0849,0.00014,189.88,0.659,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Marmormaze - A Girl Is a Gun.mp3,Angry
2021,live another day,Kordhell,Phonkageddon,34lfu3S4fIcKZRNXzbdbo7,0.000593,0.0938,-1.321,0.822,0.981,0.109,0.748,115.005,0.404,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Kordhell - Live Another Day.mp3,Angry
2022,the rumbling,SiM,The Rumbling,6k0X05danQOXSBTVek5DU1,5.62e-05,0.371,-1.399,0.459,0.878,0.0688,0.000307,144.852,0.494,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\SiM - The Rumbling.mp3,Angry
2019,into the midnight,Ezediel,Into the Midnight,4IsGyiqbwHQUaFeGIRzxyy,0.0892,0.189,-8.103,0.495,0.706,0.228,0.0389,182.768,0.642,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Ezediel - Into the Midnight.mp3,Angry
2018,start a riot,"Duckwrth,Shaboozey",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),6V81K1OcvYgHEnCA6A2Qx9,0.0128,0.0882,-3.585,0.728,0.727,0.206,0.0,143.144,0.89,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Duckwrth, Shaboozey - Start a Riot.mp3",Angry
2022,murder in my mind,Kordhell,Murder In My Mind,6qyS9qBy0mEk3qYaH8mPss,0.00547,0.128,-0.514,0.712,0.972,0.112,7.06e-05,119.966,0.568,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Kordhell - Murder In My Mind.mp3,Angry
2021,never met!,ENCASSATOR,No Mercy,2VOfLVDbL5ZAxJhFaFNolo,2.08e-05,0.51,0.777,0.539,0.935,0.0589,0.176,120.066,0.421,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\ENCASSATOR - Never Met!.mp3,Angry
2019,what the fuck,RHODAMINE,Hatred,3s84oBK0rSjmuqLWonFLUn,0.168,0.127,-2.982,0.541,0.85,0.0517,0.627,122.761,0.271,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\RHODAMINE - What the Fuck.mp3,Angry
2018,smells blood,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),6ZRxnIHvjN0qTVRwz3PLtO,0.000586,0.121,-8.485,0.641,0.598,0.0426,0.863,109.999,0.161,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Kensuke Ushio - Smells Blood.mp3,Angry
2022,avoid me,KUTE,AVOID ME,5FX30idriKlEIRYTxpNf65,0.123,0.78,-2.087,0.656,0.964,0.0964,0.813,114.007,0.965,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\KUTE - AVOID ME.mp3,Angry
2020,by the sword,iamjakehill,By the Sword,3HsFSrIsbO54TFDfG66pZm,0.0199,0.0866,-7.813,0.685,0.76,0.0512,0.151,160.035,0.781,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\iamjakehill - By the Sword.mp3,Angry
2021,burnout,Ezediel,Burnout,5Ab5zQolgqTD0gOIiiBSGv,0.184,0.148,-11.444,0.735,0.561,0.0909,0.529,107.998,0.244,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Ezediel - Burnout.mp3,Angry
2019,can you feel my heart,"Varien,Andrew Zink",Can You Feel My Heart,4cuBQhxCjoXW9EX2UqeQwo,0.00689,0.37,-4.857,0.258,0.747,0.0417,1.2e-06,120.619,0.321,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Varien, Andrew Zink - Can You Feel My Heart.mp3",Angry
2011,sanctified with dynamite,Powerwolf,Blood of the Saints,2ZUUturolW3VpzXWzPEy2X,0.000224,0.225,-4.758,0.235,0.968,0.0901,0.0,87.955,0.277,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Powerwolf - Sanctified with Dynamite.mp3,Angry
2022,wake up!,MoonDeity,WAKE UP!,4B8gtpBuEtU9XUizl6BK2W,0.000816,0.227,-4.626,0.676,0.617,0.0414,0.636,124.978,0.718,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\MoonDeity - WAKE UP!.mp3,Angry
2022,panic attack,PANICX,PANIC ATTACK,6tjkJl07lT5J2fwlPRGxzx,0.17,0.0661,-6.515,0.536,0.717,0.506,0.299,118.491,0.127,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\PANICX - PANIC ATTACK.mp3,Angry
2019,airplanemode,BONES,IFeelLikeDirt,5XKZua8kqgHwcxeKiMIjge,0.163,0.11,-6.311,0.847,0.601,0.103,0.787,139.996,0.548,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\BONES - AirplaneMode.mp3,Angry
2022,phonk antidepressivo,DJ ALEX NTC,PHONK ANTIDEPRESSIVO,4C8fQhQ9qvLxJ2B2xd9ILg,0.047,0.367,-7.38,0.88,0.64,0.14,0.32,130.012,0.386,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\DJ ALEX NTC - PHONK ANTIDEPRESSIVO.mp3,Angry
2021,scary garry,"Kaito Shoma,DJ Paul,Kingpin Skinny Pimp",Scary Garry,658QJ4p8WcbT3O7iWLpO1D,0.695,0.582,-2.327,0.812,0.974,0.227,0.512,153.979,0.064,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Kaito Shoma, DJ Paul, Kingpin Skinny Pimp - Scary Garry.mp3",Angry
2017,mercury: retrograde,Ghostemane,Hexada,2Vc6NJ9PW9gD9q343XFRKx,0.0598,0.0556,-7.364,0.831,0.814,0.42,0.0134,156.985,0.389,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Ghostemane - Mercury- Retrograde.mp3,Angry
2022,dirtymoney,"Memphis Cult,NEXNCLXUD",Memphis Cult Vol. 4,6H9E6f4ttdG69hYXDrolpQ,0.314,0.1,-12.163,0.704,0.521,0.289,0.906,179.988,0.293,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Memphis Cult, NEXNCLXUD - DirtyMoney.mp3",Angry
2019,adidas,"Russian Village Boys,Mr. Polska",Adidas,1CY57Jb3btf0qYXSqRC9Dm,0.00184,0.0824,-3.423,0.651,0.92,0.0455,0.00462,165.072,0.379,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Russian Village Boys, Mr. Polska - Adidas.mp3",Angry
2022,why not,Ghostface Playa,Why Not,4oMyggIzClkOcCTvotFLkP,0.000718,0.372,-1.638,0.725,0.984,0.0351,0.895,119.983,0.931,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Ghostface Playa - Why Not.mp3,Angry
2021,override,KSLV Noh,Override,0KYvs7DKC7Cl5IHmwpP13f,0.00477,0.175,-4.607,0.688,0.761,0.163,0.41,111.014,0.536,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\KSLV Noh - Override.mp3,Angry
2022,warning - sped up,MC ORSEN,WARNING (Sped Up),5MNfAmHvsqOliIxtwiFzsz,0.0144,0.0829,-4.629,0.768,0.858,0.0767,0.861,143.56,0.522,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\MC ORSEN - WARNING - Sped Up.mp3,Angry
2017,rip roach,"XXXTENTACION,Ski Mask The Slump God",Revenge,658I1uDnmLSiltFCf98AWE,0.398,0.0926,-6.443,0.727,0.62,0.306,0.0,105.003,0.555,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\XXXTENTACION, Ski Mask The Slump God - RIP Roach.mp3",Angry
2021,incoming,MC ORSEN,INCOMING,4h3KlpOEXS6FxIpab6EKlf,0.00391,0.058,-5.467,0.905,0.876,0.0422,0.841,124.976,0.31,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\MC ORSEN - INCOMING.mp3,Angry
2019,all alone,Freddie Dredd,All Alone,5V5BHmvpylV0nSc2Yu2Mu4,0.0384,0.126,-3.525,0.69,0.88,0.284,0.502,159.933,0.813,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Freddie Dredd - All Alone.mp3,Angry
2022,demons around,yatashigang,Demons Around,7KXAgGAHEB1Ny89pL6eEA0,0.017,0.176,-6.851,0.448,0.673,0.34,0.000156,181.127,0.187,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\yatashigang - Demons Around.mp3,Angry
2020,wack jumper,"Glockboyz Teejaee,OnFully,The Godfather,Band Gang Lonnie Bands",Wack Jumper,1GcIfrZT8RoarT7qlBfYgT,0.0832,0.147,-4.187,0.626,0.779,0.403,0.0,194.104,0.491,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Glockboyz Teejaee, OnFully, The Godfather, Band Gang Lonnie Bands - Wack Jumper.mp3",Angry
2022,prince of darkness,"SHADXWBXRN,ARCHEZ,KXNVRA",PRINCE OF DARKNESS,3F8ydJz1se1vIxZTRcRjIJ,0.153,0.168,-4.65,0.685,0.93,0.0398,0.841,124.011,0.487,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\SHADXWBXRN, ARCHEZ, KXNVRA - PRINCE OF DARKNESS.mp3",Angry
2022,only girl - zyzz hardstyle,Aleksi,Only Girl (Zyzz Hardstyle),14X5sDzKxcAeN3IgRLOL3Q,7.31e-05,0.729,-8.145,0.455,0.687,0.0628,0.0148,155.106,0.671,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Aleksi - Only Girl - Zyzz Hardstyle.mp3,Angry
2022,show me the will,Sx1nxwy,Show Me The Will,56lTRHW3ICSxcYOZbD6Aao,0.141,0.335,-3.576,0.773,0.571,0.0756,0.958,99.983,0.484,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Sx1nxwy - Show Me The Will.mp3,Angry
